direct,n.m.,直播
jusque,prep.,直到
droit,adj.,直的
intuition,n.f.,直觉
en direct,phrase,直播地
direct,adj.,直接的
beignet d'aubergines,n.m.,炸茄盒
blouson,n.m.,夹克衫
tige,n.f.,茎；杆
hutte,n.f.,小屋；茅舍
rameau,n.m.,小树枝
tasse,n.f.,杯子
corbillard,n.m.,灵车
agréable,adj.,舒适的；愉快的
comptoir,n.m.,柜台
planche,n.f.,木板
plaque,n.f.,牌；板；片
platine,n.f.,(唱机)转盘；铂金
larguer,v.,(口语)抛弃；投放
pin,n.m.,松树
excellent,adj.,优秀的；杰出的
remarquable,adj.,非凡的；显著的
chef-d'œuvre,n.m.,杰作
perte,n.f.,失去；损失
glas,n.m.,(报丧的)钟声
plain-chant,n.m.,素歌(圣歌)
soit... soit...,conj.,或者…或者…
tracer,v.,画线；勾画
peinture,n.f.,绘画；油漆
profiler,v.,画侧面图
contourner,v.,绕过
pinceau,n.m.,画笔
peintre,n.m.,画家
galerie,n.f.,画廊
couchette,n.f.,卧铺
wagon-lit,n.m.,卧铺车厢
affaire,n.f.,事情；生意
événement,n.m.,事件
incident,n.m.,事件；事故
coup de théâtre,n.m.,戏剧性转折
chose,n.f.,东西；事情
fait,n.m.,事实
vérité,n.f.,真理；事实
en fait,phrase,事实上
de fait,phrase,事实上
effectivement,adv.,确实；实际上
préalablement,adv.,事先
décrocher,v.,摘下；接电话
aiguillon,n.m.,刺；刺激物
piquer,v.,刺；扎；叮
broder,v.,刺绣
susciter,v.,引起；激起
parapluie,n.m.,雨伞
chocolatier,n.,巧克力制造商(或商人)
vendre,v.,卖
tulipe,n.f.,郁金香
minéral,adj.,矿物的
gisement,n.m.,矿床
se ruer,v.,冲向
galop,n.m.,奔跑
galopant,adj.,飞奔的；(疾病)迅速恶化的
génial,adj.,天才的；绝妙的
étrange,adj.,奇怪的
bizarre,adj.,奇怪的
merveille,n.f.,奇迹；奇事
miracle,n.m.,奇迹
aventure,n.f.,冒险；奇遇
attitude,n.f.,态度
procédé,n.m.,方法；手段；行为
euro,n.m.,欧元
Eurovision,n.f.,欧洲电视网
laurier-rose,n.m.,夹竹桃
européen,adj.,欧洲的
Union européenne,n.f.,欧盟
monopole,n.m.,垄断
bombardement,n.m.,轰炸
transmission,n.f.,传播；传递
transmettre,v.,传递；传播
émerillon,n.m.,转环
revendre,v.,转卖
virer,v.,转账；转变；(口语)解雇
virage,n.m.,转弯；转折
tourner autour du pot,phrase,拐弯抹角
transférer,v.,转移；调动
retransmettre,v.,转播
pneu,n.m.,轮胎
à son tour,phrase,轮到他(她)
silhouette,n.f.,轮廓；身影
logiciel,n.m.,软件
banquette,n.f.,长软座
faible,adj.,弱的
partout,adv.,到处
arriver,v.,到达；发生
échéance,n.f.,到期日
expirer,v.,到期；呼气；去世
prodigieux,adj.,惊人的；巨大的
africain,adj.,非洲的
énormément,adv.,非常；极其
rarissime,adj.,极其罕见的
fort,adj.,强的；猛烈的
discrimination,n.f.,歧视
certainement,adv.,当然；肯定地
assuré,adj.,肯定的；有保险的
formel,adj.,正式的；明确的
positif,adj.,积极的；肯定的
sûr,adj.,确定的；可靠的
superphénix,n.m.,(核)超级凤凰反应堆
tigre,n.m.,老虎
rein,n.m.,肾
concret,adj.,具体的
goût,n.m.,味道；品味
résolument,adv.,果断地；坚决地
confiture,n.f.,果酱
insecte,n.m.,昆虫
roi,n.m.,国王
lettres de créance,n.f.,国书
international,adj.,国际的
échecs,n.m.,国际象棋
pays,n.m.,国家
loterie nationale,n.f.,国家彩票
nationalité,n.f.,国籍
demain,adv.,明天
sensé,adj.,明智的；合理的
évidemment,adv.,明显地；当然
évident,adj.,明显的
star,n.f.,明星
vedette,n.f.,明星；主角
clair,adj.,明亮的；清楚的
préciser,v.,明确指出
avec précision,phrase,精确地
sagesse,n.f.,智慧；贤明
sociable,adj.,善于社交的
maniable,adj.,易于操作的
être sujet à,phrase,易于…
coléreux,adj.,易怒的
frêle,adj.,脆弱的
susceptible,adj.,易受影响的；敏感的
parrain,n.m.,教父；赞助人
typiquement,adv.,典型地
typique,adj.,典型的
opiniâtrement,adv.,固执地
obstiné,adj.,固执的
têtu,adj.,固执的
opiniâtre,adj.,固执的；顽强的
inhérent,adj.,固有的；内在的
fixer,v.,固定；确定
fixe,adj.,固定的
fidèle,adj.,忠实的
fidélité,n.f.,忠诚；保真度
dévoué,adj.,忠诚的；尽心尽力的
plainte,n.f.,呻吟；抱怨；投诉
gémir,v.,呻吟；抱怨
gémissant,adj.,呻吟的；抱怨的
respirer,v.,呼吸
appeler,v.,呼叫；打电话
café,n.m.,咖啡；咖啡馆
garçon de café,n.m.,咖啡馆服务员
roc,n.m.,岩石
roche,n.f.,岩石
caverne,n.f.,洞穴
grotte,n.f.,洞穴
légion,n.f.,(古罗马)军团；大批
pape,n.m.,教皇
radoter,v.,唠叨
défaite,n.f.,失败
addition,n.f.,加法；账单
trafiquer,v.,搞非法交易
dévalorisé,adj.,贬值的
achat,n.m.,购买
acheter,v.,购买
acheteur,n.,买家；顾客
stocker,v.,储存
bibliothèque,n.f.,图书馆；书架
dessin,n.m.,画；图画
totem,n.m.,图腾
brasure,n.f.,钎焊
pêche,n.f.,桃子；钓鱼
gaule,n.f.,长杆
élaborer,v.,制定；构思
enrayer,v.,制止；阻止
tanner,v.,鞣(皮)；(口语)使厌烦
fabriquer,v.,制造
intellectuel,n.,知识分子
mettre au courant,phrase,告知
connaître,v.,认识；知道
savoir,v.,知道；会
ambiance,n.f.,气氛
aplomb,n.m.,沉着；垂直
convoiter,v.,垂涎；觊觎
pasteur,n.m.,牧师；牧人
prairie,n.f.,草原；牧场
pré,n.m.,草地；牧场
berger,n.,牧羊人
propriétaire,n.,物主；房东
objet,n.m.,物体；东西
troc,n.m.,物物交换
matière,n.f.,物质；材料；学科
sage,adj.,明智的；乖的
raser,v.,刮(胡子)；剃
gratter,v.,刮；抓；挠
et,conj.,和；与
avec,prep.,和…一起
ressembler à,v.,与…相像
rejoindre,v.,与…会合；重新加入
épouser,v.,与…结婚
paix,n.f.,和平
harmonie,n.f.,和谐
accord,n.m.,同意；协议；和弦
réconciliation,n.f.,和解
gracieux,adj.,优雅的；和蔼的
saison,n.f.,季节
saisonnier,adj.,季节性的
confier,v.,委托；托付
comité,n.m.,委员会
déléguer,v.,委派；授权
être fait pour,phrase,为…而造
à la disposition de,phrase,供…使用
pourvoyeur,n.m.,供应者
fournisseur,n.,供应商
pendre au nez,phrase,即将降临到(某人)头上(指坏事)
enrouer,v.,使沙哑
déplaisant,adj.,令人不快的
exténuant,adj.,使人筋疲力尽的
agaçant,adj.,烦人的；恼人的
déprimant,adj.,令人沮丧的
infantilisant,adj.,使人幼稚的
humiliant,adj.,侮辱性的
naturaliser,v.,使入籍
sécher,v.,弄干；晾干
ratatiner,v.,使干瘪；(口语)击败
desséchant,adj.,使干燥的
assainir,v.,净化；使卫生
étoffer,v.,使充实；使丰富
dégoûter,v.,使厌恶
dépiter,v.,使懊恼
indigner,v.,使愤慨
séparer,v.,分开
dissoudre,v.,溶解；解散
détromper,v.,使醒悟
dégommer,v.,(口语)免职
député,n.m.,议员
calmer,v.,使平静；镇定
apaiser,v.,平息；安抚
réjouir,v.,使高兴
pousser,v.,推；促使
déséquilibrer,v.,使失衡
ternir,v.,使失去光泽；玷污
discréditer,v.,使丧失信誉
désespérer,v.,使绝望
user de,v.,使用
utilisation,n.f.,使用；利用
utiliser,v.,使用；利用
manier,v.,操作；使用
se servir de,v.,使用
mode d'emploi,n.m.,使用说明
éterniser,v.,使永存
voûter,v.,使成拱形；使弯腰
confronter,v.,使对质；对照
rebuter,v.,使反感；拒绝
animer,v.,使有生气；主持
peupler,v.,居住于；使聚居
assouvir,v.,使满足
rajeunir,v.,使变年轻
justificatif,adj.,证明的
croiser,v.,交叉；遇见
fêler,v.,使产生裂痕
stimulant,adj.,刺激性的
égarer,v.,使迷路
transir,v.,使冻僵
détourner,v.,使转向；挪用
dévaloriser,v.,使贬值
réconcilier,v.,使和解
blesser,v.,伤害；使受伤
déjouer,v.,挫败
étourdir,v.,使眩晕；使震惊
assoupir,v.,使昏昏欲睡
varier,v.,使变化
refroidir,v.,使变冷
transformer,v.,改变；改造
affaiblir,v.,削弱
jaunir,v.,使变黄
banaliser,v.,使平庸化
rassurer,v.,使安心
décourager,v.,使泄气
désorganiser,v.,打乱组织
intoxiquer,v.,使中毒
donner une idée à,phrase,给…一个想法
assurer qqn de,phrase,向某人保证
égaliser,v.,使相等；弄平
soulagé,adj.,松了一口气的
repeupler,v.,使重新聚居
ranimer,v.,使苏醒；使恢复活力
compliquer,v.,使复杂化
équilibrer,v.,使平衡
courber,v.,使弯曲
fléchir,v.,(使)弯曲；(使)屈服
amollir,v.,使变软
geler,v.,(使)结冰；冻结
allier,v.,使结盟
terroriser,v.,使恐惧
assortir,v.,使协调；搭配
consumer,v.,消耗；耗尽
plaire à,v.,使…高兴；取悦
amuser,v.,使发笑；娱乐
épuiser,v.,使筋疲力尽；耗尽
rafraîchir,v.,使凉爽；使精神振作
énerver,v.,使恼火
escamoter,v.,变戏法般地弄走；回避
déprimer,v.,使沮丧
effrayer,v.,使害怕
distraire,v.,使分心；使娱乐
crever,v.,(口语)累垮；爆裂
sensibiliser,v.,使敏感；提高…的意识
dégager,v.,腾出；散发出； dégager
fasciner,v.,使着迷
enchevêtrer,v.,使缠绕；使混乱
terrifier,v.,使恐惧
surprendre,v.,使惊奇；撞见
paniquer,v.,使惊慌
étouffer,v.,使窒息
valoriser,v.,使增值；重视
troubler,v.,扰乱；使不安
fendre,v.,劈开
rappeler,v.,使想起；召回；再打电话
passionner,v.,使…着迷
émouvoir,v.,使感动
miniaturiser,v.,使微型化
satisfaire,v.,使满意
rouler,v.,滚动；行驶
pourrir,v.,(使)腐烂
décupler,v.,使增加十倍
serrer,v.,握紧；收紧
éveiller,v.,唤醒；引起
embraser,v.,点燃；使燃烧
exceptionnel,adj.,例外的；杰出的
citer,v.,引用；举例
neveu,n.m.,侄子；外甥
nièce,n.f.,侄女；外甥女
roman policier,n.m.,侦探小说
flanc,n.m.,侧面
latéral,adj.,侧面的
argent,n.m.,钱；银
cargo,n.m.,货船
à mon avis,phrase,在我看来
reposer sur,v.,基于；依赖于
ignoble,adj.,卑鄙的
bassesse,n.f.,卑鄙
certes,adv.,诚然；的确
qualité,n.f.,质量；品质；优点
admiration,n.f.,钦佩；赞赏
apprécier,v.,欣赏；评价
perception,n.f.,感知；征收
subjuguer,v.,征服；迷住
conquérir,v.,征服
conquérant,n.,征服者
réquisitionner,v.,征用
percepteur,n.,税务员
navette,n.f.,往返班车；梭子
ramper,v.,爬行
reptile,n.m.,爬行动物
propriété,n.f.,财产；所有权；特性
souhaitable,adj.,值得期望的
or,n.m.,金；黄金
canari,n.m.,金丝雀
pyramide,n.f.,金字塔
scarabée,n.m.,圣甲虫
thon,n.m.,金枪鱼
blond,adj.,金发的
métal,n.m.,金属
financier,adj.,金融的
bourreau,n.m.,刽子手
freiner,v.,刹车
frein,n.m.,刹车；制动器
voué à,adj.,注定要…
ordre,n.m.,命令；顺序；秩序
mander,v.,(古)命令；通知
dénomination,n.f.,名称；命名
destin,n.m.,命运
sort,n.m.,命运
coup du sort,n.m.,命运的打击
hache,n.f.,斧子
papa,n.m.,爸爸
prendre le contre-pied,phrase,采取相反做法
interview,n.f.,采访
interviewer,v.,采访
prendre des mesures,phrase,采取措施
courses,n.f.,购物
provisions,n.f.,储备粮；食品采购
recueillir,v.,收集；采集
cueillir,v.,采摘
en quenouille,phrase,(遗产)落入女人手中
insupportable,adj.,难以忍受的
dépositaire,n.,受托人；保管人
tenaillé,adj.,受折磨的
sinistré,n.,灾民
bien élevé,adj.,有教养的
soigné,adj.,整洁的；细致的
restreint,adj.,受限制的；有限的
ras-le-bol,n.m.,(口语)受够了
épouvanté,adj.,受惊吓的
effarouché,adj.,受惊的
effrayé,adj.,受惊吓的
lait,n.m.,奶；牛奶
nourrisson,n.m.,婴儿
sein,n.m.,乳房；怀抱
crémerie,n.f.,乳品店
crémier,n.,乳品商
gourmandise,n.f.,贪食；美食
gourmand,adj.,贪吃的
convoitise,n.f.,贪婪；垂涎
glouton,adj.,贪吃的
dénuement,n.m.,赤贫；匮乏
pauvreté,n.f.,贫穷
pauvre,adj.,贫穷的
poumon,n.m.,肺
ami,n.,朋友
boiteux,adj.,跛的
sentine,n.f.,(船底)污水坑；藏污纳垢处
savon,n.m.,肥皂
fertile,adj.,肥沃的
gras,adj.,肥的；油腻的
corpulent,adj.,肥胖的
engrais,n.m.,肥料
se soumettre,v.,服从
service,n.m.,服务；部门
servir,v.,服务；有用
serveur,n.,服务员
serveur,n.m.,(计算机)服务器
service militaire,n.m.,兵役
mercerie,n.f.,缝纫用品店
styliste,n.,设计师
habillement,n.m.,服装
week-end,n.m.,周末
anniversaire,n.m.,生日；周年纪念
circuit,n.m.,线路；环路；电路
cycle,n.m.,周期；循环
haché,adj.,剁碎的
hachis,n.m.,肉末；杂烩
somnolence,n.f.,困倦；嗜睡
poisson,n.m.,鱼
caviar,n.m.,鱼子酱
harponneur,n.m.,投叉手
lapin,n.m.,兔子
goupil,n.m.,(古)狐狸
négliger,v.,忽略；忽视
chien,n.m.,狗
matière à option,n.f.,选修科目
changement,n.m.,变化；改变
mutation,n.f.,变动；突变
varier,v.,变化；不同
vieillissement,n.m.,老化；衰老
vieillir,v.,变老
devenir,v.,变成；成为
blêmir,v.,变苍白
verdir,v.,变绿
rougir,v.,变红；脸红
se détraquer,v.,变坏；出故障
allergique,adj.,过敏的
affaibli,adj.,被削弱的
s'énerver,v.,变得烦躁
s'enrichir,v.,致富
se brouiller,v.,闹翻；变模糊
jouir de,v.,享有；享受
privilégié,adj.,享有特权的
jouissance,n.f.,享受
bénéficier de,v.,得益于；享受
veiller,v.,守夜；熬夜；照看
veilleur de nuit,n.m.,守夜人
boîte de nuit,n.f.,夜总会
nuit,n.f.,夜晚
temple,n.m.,寺庙；神殿
sole,n.f.,鞋底；比目鱼
piédestal,n.m.,基座
socle,n.m.,底座
culot,n.m.,底部；(口语)胆量
fond,n.m.,底部；深处；背景
rez-de-chaussée,n.m.,底层；一楼
banlieue,n.f.,郊区
baliverne,n.f.,胡言乱语
suppression,n.f.,取消；删除
abolir,v.,废除
révoquer,v.,撤销；废除
cécité,n.f.,失明
mettre,v.,放；置
remise,n.f.,放回；折扣；交付
remettre,v.,放回；交还；推迟
s'esclaffer,v.,放声大笑
désistement,n.m.,放弃(诉讼等)
abdiquer,v.,放弃(王位等)；退位
abandonner,v.,放弃
renoncer à,v.,放弃
résignation,n.f.,顺从；辞职
libertin,n.,放荡者
relaxation,n.f.,放松
relâcher,v.,放松；释放
décontracté,adj.,放松的
débauche,n.f.,放荡
projeter,v.,投射；放映；计划
proscrire,v.,放逐；禁止
férié,adj.,(假日)放假的
rouleau,n.m.,卷；滚筒
tome,n.m.,(书的)卷；册
volume,n.m.,体积；音量；卷
chou,n.m.,卷心菜；甘蓝
frisé,adj.,卷曲的
simplicité,n.f.,简单；朴素
cellule,n.f.,小房间；细胞
cachot,n.m.,牢房
unité,n.f.,单位；统一
studio,n.m.,单间公寓；工作室
seul,adj.,单独的；唯一的
monotone,adj.,单调的
en litanie,phrase,喋喋不休地
aller simple,n.m.,单程票
mince,adj.,薄的；瘦的
omelette,n.f.,煎蛋饼
four,n.m.,烤箱；炉子
scorie,n.f.,矿渣
mâchefer,n.m.,煤渣
lagon,n.m.,泻湖
fauve,adj.,黄褐色的
Révolution française,n.f.,法国大革命
lieue,n.f.,里(古长度单位)
toise,n.f.,(旧)长度单位(约1.95米)
SOFRES,n.f.,法国民意调查公司
SNCF,n.f.,法国国家铁路公司
français,adj.,法国的
Midi,n.m.,(法国)南部
licence en droit,n.f.,法学学士学位
légiste,n.,法学家
juriste,n.,法学家
juge,n.m.,法官
franc,n.m.,法郎
loi,n.f.,法律
tribunal,n.m.,法院
Air France,n.f.,法国航空公司
démotivant,adj.,令人泄气的
divulguer,v.,泄露
révéler,v.,揭示；透露
révélation,n.f.,揭示；启示
fleuve,n.m.,(流入海洋的)大河
rivière,n.f.,河；江
huile,n.f.,油
pompe à essence,n.f.,汽油泵
frire,v.,油炸
tank,n.m.,油罐；坦克
pétrolier,n.m.,油轮
crêpe,n.f.,可丽饼；薄饼
maritime,adj.,海的；海事的
longer,v.,沿着…走
écume,n.f.,泡沫
mousse,n.f.,泡沫；苔藓
inscription,n.f.,登记；注册
s'inscrire,v.,注册；登记
commenter,v.,评论；注释
remarque,n.f.,评论；意见
prendre garde,phrase,小心
remarquer,v.,注意到
argile,n.f.,黏土
maçon,n.m.,泥瓦匠
ébullition,n.f.,沸腾
bouillir,v.,沸腾
bouillonner,v.,沸腾；冒泡
marécage,n.m.,沼泽
marais,n.m.,沼泽
bordeaux,n.m.,波尔多(酒)
flots,n.m.,波涛
onde,n.f.,波；波浪
flot,n.m.,水流；浪潮
sexe,n.m.,性别
qualitatif,adj.,性质的；定性的
humeur,n.f.,情绪；性情
pitié,n.f.,怜悯
prendre qqn en pitié,phrase,同情某人
extravagant,adj.,古怪的；过分的
apprendre,v.,学习
licence,n.f.,学士学位；许可证
étude,n.f.,学习；研究
s'instruire,v.,学习；受教育
apprentissage,n.m.,学习；学徒期
scolarité,n.f.,学校生活；学业
élève,n.m.,学生
année scolaire,n.f.,学年
discipline,n.f.,纪律；学科
doctrine,n.f.,学说
frais de scolarité,n.m.,学费
faculté,n.f.,(大学的)学院；能力
institut,n.m.,学院；研究所
scolaire,adj.,学校的
apprenti,n.,学徒
religieux,adj.,宗教的
taux,n.m.,率；比率
orientation,n.f.,方向；定向
repérer,v.,定位；发现
commander,v.,命令；订购
théorème,n.m.,定理
périodiquement,adv.,定期地
interrogatoire,n.m.,审问
juger,v.,审判；判断
inspection,n.f.,检查；视察
discrétion,n.f.,谨慎；慎重
réfléchi,adj.,深思熟虑的
officiel,adj.,官方的；正式的
officier,n.m.,军官
air,n.m.,空气；样子
creux,adj.,空的；空心的
armée de l'air,n.f.,空军
forces aériennes,n.f.,空军
loisir,n.m.,闲暇；业余爱好
spatial,adj.,空间的
vide,adj.,空的
verbiage,n.m.,废话；空话
chimérique,adj.,空想的
stage,n.m.,实习
stagiaire,n.,实习生
pratique,adj.,实用的
effectuer,v.,实行；进行
exécuter,v.,执行；处决
application,n.f.,应用；实行
au fond,phrase,实际上；内心深处
dans le fond,phrase,实际上；归根结底
réalisation,n.f.,实现
réaliser,v.,实现
avantage en nature,n.m.,实物福利
expérimenter,v.,实验；体验
laboratoire,n.m.,实验室
pratiquer,v.,实践；从事
tenter,v.,尝试；企图
essayer,v.,尝试
essai,n.m.,尝试；试验；随笔
poésie,n.f.,诗歌
poème,n.m.,诗
épaule,n.f.,肩膀
carrure,n.f.,肩宽
maison,n.f.,房子；家
salle,n.f.,厅；室
chambre,n.f.,卧室；房间
pièce,n.f.,房间；零件；一枚
locataire,n.,房客
honnête,adj.,诚实的
doublure,n.f.,衬里；替身演员
camisole,n.f.,(女式)短衬衣
chemise,n.f.,衬衫
vue,n.f.,视力；视野；景色
visuellement,adv.,视觉上
prier,v.,请求；祈祷
oraison,n.f.,(文)祈祷
parole,n.f.,话；言语
propos,n.m.,话语；言论
bavard,adj.,话多的
mettre au monde,phrase,生孩子
naître,v.,出生
voir le jour,phrase,出生；问世
cabale,n.f.,阴谋集团
subterfuge,n.m.,托词；诡计
chicaner,v.,找茬；狡辩
demander,v.,要求；问
interrogation,n.f.,提问；疑问
interroger,v.,提问；询问
questionner,v.,提问；质问
détaillé,adj.,详细的
détailler,v.,详述；零售
en détail,phrase,详细地
établir,v.,建立；设立
conseiller,v.,建议
proposer,v.,建议；提议
suggérer,v.,建议；暗示
édification,n.f.,建设；启发
construire,v.,建造；建设
édifier,v.,建造；启发
construction,n.f.,建筑；建设
bâtir,v.,建造
édifice,n.m.,大厦；建筑物
enregistrement,n.m.,录音；登记
preneur de son,n.m.,录音师
sujétion,n.f.,隶属；束缚
bloc,n.m.,街区；块
habiter,v.,居住
loger,v.,居住；住宿
résider,v.,居住
demeurer,v.,居住；仍然是
succomber,v.,屈服；死于
messe,n.f.,弥撒
avouer,v.,承认
reconnaître,v.,认出；承认
reconnaissance,n.f.,认出；承认；感激
aveu,n.m.,承认；供认
assumer,v.,承担
s'obliger à,v.,迫使自己…
orphelin,n.,孤儿
inconsolable,adj.,无法安慰的
solitaire,adj.,孤独的
isolé,adj.,孤立的；偏僻的
décompression,n.f.,减压
dégradation,n.f.,退化；降级
parachute,n.m.,降落伞
limiter,v.,限制
fille,n.f.,女儿；女孩
sœur,n.f.,姐妹
nom,n.m.,名字；姓
ancêtre,n.m.,祖先
pou,n.m.,虱子
permis de conduire,n.m.,驾驶执照
conduire,v.,驾驶
gouverner,v.,统治；驾驶
conducteur,n.m.,司机；驾驶员
livrer bataille,phrase,交战
conseiller,n.,顾问；议员
sénat,n.m.,参议院
assister à,v.,出席；参加
engagement,n.m.,承诺；参与；雇佣
participer à,v.,参加
prosélyte,n.m.,新信徒；新皈依者
participant,n.,参加者
assistant,n.,助手；助理
cf.,abbr.,参见
se référer à,v.,参考；参照
visiter,v.,参观；访问
référence,n.f.,参考；参照
fil,n.m.,线；丝
pelote,n.f.,线团
itinéraire,n.m.,路线
tête de ligne,n.f.,(公交)总站
composer,v.,组成；创作
constituer,v.,构成；组成
combiner,v.,组合；结合
organiser,v.,组织
minuscule,adj.,微小的；小写的
menuisier,n.m.,木匠
élancé,adj.,细长的；苗条的
soin,n.m.,照料；关心
soigneusement,adv.,仔细地
minutieusement,adv.,细致地
minutieux,adj.,细致的；一丝不苟的
clémentine,n.f.,小柑橘
scruter,v.,仔细察看
bactérie,n.f.,细菌
tisser,v.,编织
étoffe,n.f.,布料；织物
tissage,n.m.,纺织
enfin,adv.,最后；终于
en venir à,phrase,最终…
terminus,n.m.,终点站
terminal,adj.,末端的；终点的
passer,v.,经过；通过
éprouvé,adj.,久经考验的
économie,n.f.,经济；节约
esprit d'argent,n.m.,金钱头脑
économique,adj.,经济的
économiste,n.,经济学家
expérience,n.f.,经验；实验
gérer,v.,管理；经营
concessionnaire,n.,特许经销商
fréquenter,v.,经常去
hanter,v.,(鬼魂)出没于；萦绕于
souvent,adv.,经常
cracheur,n.,吐痰者
permanent,adj.,永久的；常设的
fréquenté,adj.,常有人去的
commerçant,n.,商人
droguerie,n.f.,杂货店(主售清洁用品)
convenance,n.f.,适合；礼仪
sonate,n.f.,奏鸣曲
printemps,n.m.,春天
aide,n.f.,帮助
aider,v.,帮助
bibliophile,n.m.,藏书家
précieux,adj.,珍贵的
relique,n.f.,圣物；遗物
perle,n.f.,珍珠
verre,n.m.,玻璃；杯子
glacier,n.m.,冰川；冷饮商
vitrine,n.f.,橱窗
empoisonner,v.,毒害
poison,n.m.,毒药
venin,n.m.,(蛇、虫的)毒液；恶意
recommandé,adj.,推荐的；挂号的
raccrocher,v.,挂断(电话)
détenteur,n.,持有者
commissaire,n.m.,专员；警长
durer,v.,持续
torture,n.f.,酷刑；折磨
torturer,v.,折磨；拷打
arceau,n.m.,拱形支架
voûte,n.f.,拱顶
nuque,n.f.,后颈
collier,n.m.,项链
cité,n.f.,城市；城邦
ville,n.f.,城市
urbaniste,n.,城市规划师
citadin,n.,市民
citadin,adj.,城市的
urbain,adj.,城市的
PMU,n.m.,(法国)赛马投注公司
bastide,n.f.,(法国南部)乡间别墅
château,n.m.,城堡
donjon,n.m.,(城堡)主楼
muraille,n.f.,城墙
rempart,n.m.,城墙；壁垒
régime,n.m.,制度；政权；饮食
gouvernement,n.m.,政府
politique,adj.,政治的
politique,n.f.,政治；政策
politicien,n.,政客
empêcher,v.,阻止
verrou,n.m.,门闩
attacher,v.,系；捆绑
glaner,v.,拾穗；搜集
défi,n.m.,挑战
choisir,v.,选择
provocant,adj.,挑衅的
indiquer,v.,指出
enjoindre,v.,命令
désigner,v.,指明；指定
indication,n.f.,指示；迹象
ongle,n.m.,指甲
instruction,n.f.,指令；教育
montrer,v.,展示；指出
indiqué,adj.,指明的；适当的
censurer,v.,审查；指责
accuser,v.,指控；指责
censure,n.f.,审查制度；谴责
indicateur,n.m.,指示器；指标
accuser qqn de,phrase,指控某人…
indice,n.m.,迹象；指数
gagner,v.,赢；赚
bondé,adj.,挤满的
orthographe,n.f.,拼写
épeler,v.,拼写
ironique,adj.,讽刺的
fouille,n.f.,挖掘；搜查
fouiller,v.,搜查；挖掘
creuser,v.,挖
appuyer,v.,按；压；支持
presser,v.,按；压；催促
indexer,v.,编索引；使与…指数挂钩
chronologique,adj.,按时间顺序的
par ordre alphabétique,phrase,按字母顺序
par ordre décroissant,phrase,按降序
sonner,v.,响；按铃
à raison de,phrase,以…的比率
en conséquence de,phrase,由于
à proportion de,phrase,与…成比例
masseur,n.,按摩师
manier les armes,phrase,使用武器
arriver à,v.,发生在…身上
Capitole,n.m.,(古罗马)卡比托利欧山
quelque,adj.,某个；一些
voire,adv.,甚至
épine,n.f.,刺；棘
révolution,n.f.,革命
innover,v.,创新
rénovation,n.f.,翻新；革新
bande,n.f.,带子；条；一伙人
ruban,n.m.,丝带；带子
boucle,n.f.,扣环；卷发
rapporter,v.,带回；报告
potage,n.m.,浓汤
amener,v.,带来；引起
apport,n.m.,带来(的东西)；贡献
apporter,v.,带来
casquette,n.f.,鸭舌帽
meublé,adj.,带家具的
conduite,n.f.,行为；驾驶；管道
faire les yeux doux,phrase,暗送秋波
pièce-cuisine,n.f.,带厨房的房间
herbe,n.f.,草
pelouse,n.f.,草坪
gazon,n.m.,草坪
ébauche,n.f.,草图；雏形
tisane,n.f.,花草茶
fraise,n.f.,草莓
saboter,v.,蓄意破坏；草率了事
soucoupe,n.f.,茶碟
théière,n.f.,茶壶
inculte,adj.,未开垦的；无知的
fantaisiste,adj.,异想天开的
lande,n.f.,荒地
crapuleux,adj.,卑鄙的；肮脏的
laurier,n.m.,月桂树；荣誉
fluorescent,adj.,荧光的
pays natal,n.m.,故乡
récit,n.m.,叙述；故事
conte,n.m.,故事；童话
exprès,adv.,故意地
faire exprès de,phrase,故意做
panne,n.f.,故障
barbe,n.f.,胡须
carotte,n.f.,胡萝卜
carottes râpées,n.f.,胡萝卜丝
poivre,n.m.,胡椒
guêpe,n.f.,黄蜂
sud,n.m.,南；南部
austral,adj.,南方的
courge,n.f.,南瓜
Antarctique,n.m.,南极洲
pilule,n.f.,药丸
comprimé,n.m.,药片
médicament,n.m.,药
ordonnance,n.f.,药方；命令
remède,n.m.,药；补救办法
pharmacie,n.f.,药店
repère,n.m.,标记；参照点
jalonner,v.,用标志标出
noter,v.,记下；注意到；评分
pancarte,n.f.,标语牌
critère,n.m.,标准
étiquette,n.f.,标签；礼节
orange,n.f.,橙子
se faner,v.,枯萎
consulter,v.,咨询；查阅
mutuellement,adv.,相互地
contre-pied,n.m.,相反的看法(或做法)
au contraire,phrase,相反地
contrairement,adv.,相反地
en revanche,phrase,然而；作为交换
contraire,adj.,相反的
inverse,adj.,相反的
entente,n.f.,谅解；默契
relatif,adj.,相对的；有关的
pareil,adj.,同样的
même,adj.,同样的
même,adv.,甚至
similitude,n.f.,相似；类似
mots de liaison,n.m.,关联词
créance,n.f.,债权；信任
croire,v.,相信
sur la foi de,phrase,相信…
se persuader,v.,说服自己；相信
confiance,n.f.,信任
croyance,n.f.,信仰；信念
ajouter foi à,phrase,相信
correspondant,adj.,相应的
correspondant,n.,通信者；记者
équivalent,adj.,相等的；等值的
égal,adj.,相等的；平等的
ressemblance,n.f.,相似之处
physionomie,n.f.,相貌；面容
goudron,n.m.,沥青；柏油
grille,n.f.,栅栏；网格
barrière,n.f.,栅栏；障碍
saule,n.m.,柳树
